1	北海道	-0.1862320601940155	-0.0036445804871618748	0.008247754536569118	0.013020086102187634	-0.005137752741575241	0.049772970378398895	-0.04541238024830818	0.041276514530181885	0.051476091146469116	-0.051742177456617355	0.0015272862510755658	-0.03394164517521858	0.0435105599462986	-0.012150187976658344	0.08446893095970154	-0.001756994053721428	0.01179230585694313	0.002551671816036105	-0.050496749579906464	-0.024718722328543663	0.01041204109787941	0.0026244071777909994	-0.005133927799761295	-0.028502939268946648	0.008284210227429867	0.04890814051032066	-0.004914694465696812	-0.0201838668435812	-0.020319608971476555	-0.0073241014033555984	-0.028699476271867752	0.009977218694984913	0.028597528114914894	0.03453653305768967	0.0009881743462756276	0.018952077254652977	0.042460374534130096	-0.058480024337768555	0.07465023547410965	-0.032960373908281326	-0.04395797476172447	0.05204980820417404	0.015505351126194	-0.006471988745033741	0.003499195910990238	-0.04778079316020012	-0.045719780027866364	-0.051715508103370667	-0.005353091284632683	0.028518423438072205	-0.03314990922808647	0.03379233926534653	-0.030807068571448326	-0.008693181909620762	-0.04112159460783005	-0.0005471819895319641	-0.037094444036483765	-0.007559929974377155	-0.0002951739588752389	0.05882298946380615	-0.07706683874130249	-0.025443121790885925	-0.05470960587263107	0.011890530586242676	0.04067262262105942	-0.020802929997444153	0.038237184286117554	0.019684085622429848	0.04007740691304207	0.1969897449016571	-0.009528166614472866	-0.04997273534536362	0.0017365902895107865	-0.0521894171833992	0.2729002833366394	-0.0012722094543278217	-0.01526610553264618	-0.030226802453398705	-0.023289978504180908	0.041041724383831024	-0.018884822726249695	0.04802968353033066	2.6484718546271324e-05	-0.00454066414386034	0.09859737008810043	0.014019434340298176	-0.03146429732441902	-0.019944097846746445	0.02680339850485325	-0.048070963472127914	-0.02552298828959465	-0.028649386018514633	-0.038780033588409424	0.005640622694045305	0.046894703060388565	-0.030932726338505745	-0.022784952074289322	0.014291677623987198	-0.03170425817370415	-0.016629086807370186	-0.008406784385442734	-0.005228215362876654	0.032967809587717056	0.11861424893140793	0.012716067023575306	-0.017772676423192024	-0.03450705483555794	-0.0186604131013155	-0.013031254522502422	-0.014554757624864578	0.04185578599572182	0.006177923642098904	0.030306484550237656	0.06378886103630066	0.0036537067499011755	0.010629359632730484	-0.013462546281516552	0.03427110239863396	-0.005249699577689171	-0.0012672677403315902	0.060674019157886505	0.019676633179187775	0.017556359991431236	-0.006240517366677523	0.007858472876250744	0.03517753630876541	-0.013882331550121307	0.05910974368453026	-0.023711027577519417	-0.027903899550437927	0.04629984125494957	0.03620526194572449	0.021601391956210136	0.015212155878543854	-0.03229469433426857	0.02640562690794468	-0.007533271797001362	0.008803827688097954	0.06066470593214035	0.035764116793870926	0.013691917061805725	-0.09731657058000565	-0.053146544843912125	-0.0156764704734087	0.02696819230914116	-0.0023555373772978783	-0.09143027663230896	-0.012435995042324066	0.019792478531599045	-0.0051274048164486885	0.04362756013870239	0.024472445249557495	0.04462073743343353	0.026310740038752556	-0.029257280752062798	0.022504495456814766	0.030354026705026627	-0.008540070615708828	-0.03599144518375397	-0.035996414721012115	-0.04316793754696846	-0.04930220916867256	0.016754982993006706	0.08142850548028946	0.028172515332698822	0.07327708601951599	0.00836073886603117	0.0810866430401802	-0.022686811164021492	-0.014007463119924068	-0.007409010082483292	-0.04496905580163002	-0.024372510612010956	-0.001883739954791963	-0.021592002362012863	-0.021097686141729355	-0.024968307465314865	-0.007931530475616455	0.07972504943609238	0.06742754578590393	-0.007233639247715473	0.011361826211214066	-0.02031669206917286	-0.02362227626144886	-0.02295563742518425	0.02627636305987835	-0.026394380256533623	0.01988067850470543	-0.00225786492228508	-0.0021205488592386246	0.02477550134062767	-0.02576328255236149	0.01829417794942856	-0.02220277488231659	0.047680485993623734	-0.025754516944289207	0.15954764187335968	0.022387996315956116	-0.001311041763983667	0.009593583643436432	0.033091675490140915	-0.03061777353286743	-0.05175434425473213	-0.013318019919097424	-0.06203480437397957	0.023214785382151604	-0.02627737820148468	0.0196693055331707	-0.03607634827494621	0.006159990560263395	0.0055125062353909016	-0.010630709119141102	-0.023792637512087822	-0.028345627710223198	0.01058653648942709	0.033532705157995224	0.0301652979105711	0.04423566162586212	-0.002354326192289591	-0.049365490674972534	-0.05458148196339607	0.014371427707374096	-0.0505218468606472	0.007305774837732315	-0.07411609590053558	0.024935316294431686	-0.04619370773434639	-0.012846275232732296	0.013614912517368793	-0.035412952303886414	0.0035996853839606047	0.04277787730097771	0.006808561272919178	0.011024094186723232	-0.07077419012784958	-0.011832443997263908	-0.027453044429421425	0.022441299632191658	0.01667412370443344	0.020049937069416046	-0.06197940185666084	0.0038105046842247248	0.003603731282055378	0.05211837217211723	-0.012447747401893139	-0.009138659574091434	0.024652233347296715	-0.01437982264906168	0.03512051701545715	-0.011931718327105045	-0.010372609831392765	0.0021212310530245304	0.036820922046899796	-0.014250949956476688	-0.003434154437854886	0.021850191056728363	0.012899423949420452	-0.005580024793744087	0.037278126925230026	-0.02231547050178051	0.05088593810796738	-0.02746979333460331	-0.05710804462432861	-0.027192968875169754	0.0002547374169807881	0.026860196143388748	0.008667715825140476	0.044478725641965866	-0.0981423482298851	-0.01751546561717987	0.04938269034028053	-0.012729483656585217	-0.01985311508178711	-0.049174025654792786	0.010188749991357327	0.0005759673076681793	0.028856895864009857	0.030792340636253357	-0.005554927047342062	0.003333862405270338	-0.023570271208882332	-0.03321569785475731	0.051144689321517944	0.09440336376428604	-0.0026020456571131945	-0.0063624135218560696	-0.01053325179964304	-0.03916503116488457	-0.021508118137717247	-0.02055671624839306	0.017676720395684242	-0.003745011519640684	0.02706480398774147	0.03186117485165596	0.003440702334046364	0.008708382956683636	-0.044580765068531036	0.002398095093667507	-0.05824773386120796	-0.0034304247237741947	-0.06268584728240967	-0.03195752575993538	-0.01657080464065075	-0.06872734427452087	0.03192932531237602	-0.007078851107507944	0.00024580658646300435	0.03118273802101612	-0.04719240590929985	0.014775843359529972	-0.018677599728107452	-0.01903633214533329	0.006451279856264591	-0.030730722472071648	0.05285295844078064	-0.003902300028130412	-0.01228390634059906	-0.04287484288215637	0.005424329079687595	0.0162355937063694	0.02531111240386963	0.012466618791222572	0.05880367383360863	0.006766623351722956	-0.03006574884057045	-0.015974843874573708	0.019481150433421135	-0.0361589640378952	-0.1524408757686615	0.06753469258546829	0.02917518839240074	-0.04288744181394577	0.1500425487756729	0.019359005615115166	-0.011399398557841778	0.036579638719558716	-0.05832809582352638	-0.036846499890089035	-0.011909072287380695	0.010634171776473522	-0.004837678745388985	-0.03334807604551315	0.019581038504838943	-0.022400524467229843	0.019421301782131195	0.05181082710623741	-0.01578921265900135	0.020607221871614456	-0.00848050694912672	3.318020753795281e-05	0.015761589631438255	-0.014885663986206055	0.00043286208529025316	0.016516312956809998	-0.09120328724384308	-0.012957521714270115	0.0028993284795433283	0.018013127148151398	0.04679007828235626	-0.011344730854034424	0.06163446232676506	-0.05091187357902527	0.01276970561593771	-0.03170216828584671	0.011243627406656742	0.013398591428995132	-0.05794195458292961	0.05448312684893608	0.018722744658589363	0.018567219376564026	-0.0223629679530859	-0.0371188186109066	0.008945342153310776	0.008697045035660267	-0.04192396625876427	-0.0064496505074203014	0.013463333249092102	0.022654389962553978	0.016834530979394913	-0.028210535645484924	-0.0206400528550148	-0.04793097451329231	0.023623960092663765	0.011619523167610168	0.017070362344384193	0.02341168373823166	0.0042043039575219154	0.044063422828912735	-0.015791287645697594	0.055878862738609314	-0.06426135450601578	0.036273062229156494	0.027563657611608505	-0.031864386051893234	0.005828805733472109	-0.009180346503853798	-0.035378921777009964	0.030898526310920715	0.0013870535185560584	-0.05060560256242752	-0.023477213457226753	-0.027399765327572823	0.03627811744809151	0.015083208680152893	0.04483531042933464	-0.026198791339993477	-0.02475745975971222	-0.013416734524071217	-0.006238551344722509	-0.03149684891104698	0.021557414904236794	-0.07535427808761597	0.011587521061301231	0.025024935603141785	0.0016669717151671648	-0.04288473725318909	0.0062070623971521854	0.037553977221250534	-0.09221167117357254	0.025521520525217056	-0.016137277707457542	-0.014017216861248016	0.03506898507475853	0.014612508937716484	0.03109629824757576	0.05217546224594116	0.027479510754346848	0.009988938458263874	-0.006980458740144968	-0.030065389350056648	0.019869869574904442	-0.014915332198143005	0.0029348002281039953	0.02289760671555996	0.02036234363913536	-0.034630630165338516	-0.023303832858800888	0.013051655143499374	0.015312320552766323	0.02538459189236164	-0.045861706137657166	-0.0840873196721077	-0.003107513301074505	-3.7924542994005606e-05	-0.002523591509088874	0.004426911938935518	0.006236113142222166	0.007273050956428051	-0.02902924083173275	-0.00233117351308465	0.008188935928046703	0.04383397847414017	0.055244527757167816	0.02292335405945778	-0.015855837613344193	-0.005990561563521624	0.001009586500003934	0.016624823212623596	-0.04624045267701149	-0.023916911333799362	-0.02666373923420906	0.031800247728824615	-0.018091104924678802	-0.07067550718784332	-0.021543724462389946	0.005293203983455896	-0.007755587808787823	-0.030971776694059372	-0.061369944363832474	0.010460627265274525	-0.034156184643507004	0.04054565727710724	0.008644688874483109	0.02271449565887451	0.013719407841563225	-0.012765825726091862	-0.021924277767539024	0.019093846902251244	0.03586377575993538	0.05361413583159447	-0.05259391665458679	0.012117022648453712	-0.00289048720151186	0.01235034316778183	-0.023063816130161285	-0.007237620651721954	0.020673014223575592	0.022131338715553284	-0.00962839089334011	0.052213121205568314	-0.010188518092036247	0.006538471672683954	0.027260135859251022	0.002142842160537839	-0.001184013788588345	-0.02400769107043743	-0.017221486195921898	-0.02336575835943222	-0.05099541321396828	0.03087005950510502	0.0009044434991665184	0.022842222824692726	0.01210414245724678	0.03492623195052147	-0.007639067247509956	0.026085687801241875	-0.0019599890802055597	-0.038313526660203934	0.007304184138774872	0.02387385256588459	0.006342240143567324	-0.010679921135306358	0.02665400318801403	0.10517114400863647	-0.01822534389793873	-0.020358704030513763	-0.043001819401979446	0.02328380197286606	-0.03612053766846657	0.023200077936053276	0.03471072390675545	-0.0020862107630819082	-0.0014735382283106446	0.032128602266311646	-0.0021319014485925436	0.046519480645656586	-0.02235192432999611	-0.03579119220376015	0.03217560797929764	-0.05300433561205864	-0.016153601929545403	-0.014120976440608501	-0.012867658399045467	-0.0013349226210266352	-0.029937630519270897	-0.04845687374472618	0.042440421879291534	-0.018384935334324837	0.004676017910242081	0.02782106213271618	0.014599164947867393	-0.04465552791953087	-0.003480770858004689	-0.0021054649259895086	0.019176846370100975	-0.008565738797187805	0.008081289008259773	-0.014351114630699158	0.04081118479371071	0.061609718948602676	0.03573783487081528	0.03232371434569359	-0.012352968566119671	0.029597081243991852	0.013479785062372684	0.0027547450736165047	0.007928268052637577	-0.02848968468606472	0.032756511121988297	0.005174129270017147	-0.022169068455696106	-0.02339031733572483	-0.010946933180093765	-0.012885487638413906	-0.00937658455222845	-0.0026119507383555174	-0.005596921779215336	-0.030209144577383995	-0.046929460018873215	0.017604168504476547	-0.01567220874130726	0.05608493462204933	0.019972121343016624	0.004329584538936615	-0.009349730797111988	0.04893212392926216	-0.028126951307058334	-0.04444119334220886	0.018235670402646065	0.008397630415856838	-0.015555991791188717	0.030260570347309113	0.0161916371434927	-0.013008059933781624	0.018283244222402573	-0.011507448740303516	0.024464836344122887	0.00915479939430952	-0.016202405095100403	0.01394526194781065	-0.017051614820957184	0.0018142956541851163	0.03829997405409813	0.004722141660749912	-0.00959401298314333	-0.014469891786575317	0.01011801976710558	0.03133997693657875	0.0855991393327713	0.017419064417481422	0.008431942202150822	-0.06329171359539032	0.024817252531647682	0.012861737981438637	-0.003184827044606209	0.003755238140001893	-0.009827176108956337	0.01823342777788639	0.013476303778588772	0.027448104694485664	-0.03455355763435364	0.012144212611019611	-0.04574551060795784	0.013063785620033741	0.011074420064687729	0.009004787541925907	0.040735092014074326	-0.037679873406887054	0.013070515356957912	-0.01727164164185524	0.030331024900078773	0.036470793187618256	0.025304190814495087	-0.0019541687797755003	-0.016985353082418442	-0.031672582030296326	-0.009582414291799068	-0.029534192755818367	0.04165307432413101	-0.0496656633913517	0.026925863698124886	0.10115843266248703	0.08376182615756989	-0.009622335433959961	0.013521923683583736	-0.021244022995233536	0.037300705909729004	0.0734037384390831	-0.008162918500602245	0.008451156318187714	0.0010958948405459523	-0.029269443824887276	0.0013534952886402607	-0.009078900329768658	0.00228212121874094	-0.016518911346793175	-0.01703488826751709	0.030558530241250992	-0.008384651504456997	-0.0318896658718586	0.006476630922406912	-0.005369714926928282	-0.004365853033959866	0.04465295746922493	-0.014785880222916603	-0.006957353558391333	-0.008327001705765724	0.004434607923030853	0.013703987933695316	-0.008676755242049694	0.014866471290588379	0.007143900729715824	0.03592877835035324	-0.022208238020539284	-0.02842637151479721	-0.017669307067990303	-0.043961942195892334	0.051170967519283295	-0.02017425373196602	-0.037128694355487823	-0.03971228003501892	-0.012549406848847866	-0.012477297335863113	-0.014862526208162308	-0.0017859275685623288	0.02176070213317871	-0.01420033909380436	-0.06236256659030914	-0.021617848426103592	0.010761210694909096	0.007166202180087566	0.01332111842930317	0.003919954877346754	-0.022244026884436607	0.0007530360599048436	-0.017150267958641052	-0.006473705172538757	-0.050286028534173965	-0.0019991290755569935	-0.0077755386009812355	0.048364002257585526	-0.07761659473180771	-0.023677166551351547	-0.0021528759971261024	-0.0007736948900856078	0.03441597521305084	0.02827373705804348	-0.0031267248559743166	0.004464480560272932	-0.0020940424874424934	0.005523547995835543	0.02285565249621868	0.0356643944978714	-0.042775288224220276	0.012628571130335331	0.010834431275725365	0.0597689226269722	0.01415979117155075	0.04963630065321922	-0.036478061228990555	-0.09625095874071121	0.054704539477825165	0.009730731137096882	-0.010248810052871704	-0.002791343256831169	0.026562921702861786	-0.022777080535888672	-0.04152357205748558	-0.00013800919987261295	0.009594685398042202	-0.023899013176560402	-0.03789832815527916	0.07083377242088318	-0.007542973849922419	0.0032001787330955267	0.05522444471716881	-0.020449399948120117	-0.030642133206129074	0.027687765657901764	-0.03170647472143173	0.023895055055618286	-0.04518594965338707	0.01144573837518692	0.022676503285765648	0.010699547827243805	0.007264642510563135	0.000511148595251143	0.02231408841907978	0.02233627624809742	-0.016018645837903023	-0.010440897196531296	-0.029704686254262924	-0.009264947846531868	-0.024017559364438057	-0.0101889967918396	-0.018684817478060722	-0.003864176571369171	-0.008285786025226116	0.00920367892831564	0.010196398943662643	0.004848233889788389	0.0002560012217145413	0.005696646869182587	0.04521505907177925	-0.049337152391672134	-0.0531933531165123	-0.020805977284908295	0.036998581141233444	0.02265046164393425	-0.03477959707379341	-0.006899238098412752	0.004628459457308054	0.01780984178185463	0.00014598177222069353	-0.0166110098361969	-0.07475576549768448	-0.026112137362360954	0.002528103766962886
